id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,state,color
4591,50981,1998,Nissan,Civic,excellent,3 cylinders,diesel,119292,rebuilt,manual,GA,red
1246,43413,2021,Kia,,,3 cylinders,hybrid,46277,rebuilt,automatic,CA,black
5330,17306,1996,Hyundai,Focus,,,diesel,181879,clean,,TX,red
3019,35563,2002,Hyundai,Impala,fair,3 cylinders,electric,161521,,,NC,other
956,57388,1995,Kia,3 Series,salvage,3 cylinders,hybrid,198596,salvage,automatic,FL,green
3667,64927,2002,Nissan,,good,,hybrid,178997,rebuilt,,IL,gray
2332,67793,2021,Toyota,,fair,8 cylinders,,67852,,manual,NC,black
3089,30234,1996,Volkswagen,Altima,fair,8 cylinders,gas,,clean,manual,CA,blue
518,12891,1995,Mercedes,C-Class,like new,,hybrid,130641,rebuilt,,FL,other
7583,43442,2018,Ford,Focus,like new,8 cylinders,diesel,103486,salvage,manual,PA,other
9988,10573,2011,Nissan,3 Series,like new,3 cylinders,,17347,clean,,OH,
8956,10900,2003,Honda,Civic,like new,3 cylinders,electric,103934,rebuilt,,IL,blue
3041,16737,2003,Toyota,Focus,,other,hybrid,114443,clean,automatic,TX,blue
379,68970,2016,Honda,,,other,diesel,8057,clean,,NC,green
8385,9844,2012,Toyota,Altima,like new,6 cylinders,electric,35003,rebuilt,,NC,other
8047,16864,2018,Volkswagen,Corolla,good,4 cylinders,electric,209889,clean,,TX,silver
5663,21083,2006,Nissan,Corolla,excellent,6 cylinders,,150704,clean,automatic,FL,gray
2316,26586,2020,Mercedes,Rio,good,,gas,78834,,automatic,PA,black
7085,6949,2011,,Impala,salvage,6 cylinders,,25106,,automatic,NC,white
9968,1931,2010,Nissan,Civic,excellent,3 cylinders,hybrid,94749,salvage,manual,IL,other
6132,18153,2005,Nissan,Impala,excellent,other,electric,201510,,manual,CA,silver
7847,38163,2015,Kia,Rio,,4 cylinders,diesel,245680,salvage,,NC,gray
144,10845,2006,Mercedes,,,4 cylinders,hybrid,249857,salvage,,NC,silver
7498,21327,2007,Chevrolet,Civic,good,other,,56364,rebuilt,automatic,OH,gray
9599,32672,1996,BMW,Impala,good,3 cylinders,gas,140475,rebuilt,manual,MI,silver
5921,26526,2006,Honda,Focus,like new,,electric,233619,salvage,,NY,other
1085,65329,2021,Toyota,Golf,good,,hybrid,122891,rebuilt,manual,TX,white
1345,10631,2002,Honda,Civic,like new,8 cylinders,hybrid,122714,rebuilt,,NY,white
4045,57608,2021,Toyota,Focus,like new,8 cylinders,electric,68314,rebuilt,manual,NY,gray
8996,71292,2019,Nissan,Impala,,8 cylinders,gas,188667,,automatic,OH,gray
9881,62256,2017,Kia,Golf,salvage,6 cylinders,electric,233002,clean,manual,CA,
5975,59664,2004,Nissan,Impala,good,8 cylinders,diesel,151608,salvage,,PA,gray
5089,38743,2013,Kia,Civic,like new,8 cylinders,electric,27074,,automatic,OH,green
4478,52313,1995,Volkswagen,Golf,,4 cylinders,,189147,salvage,manual,NC,gray
8128,25346,2005,Chevrolet,Elantra,excellent,6 cylinders,diesel,227676,clean,,NY,white
4070,68987,2014,,Civic,fair,other,electric,66336,salvage,automatic,FL,other
4926,58072,2008,Mercedes,,like new,6 cylinders,gas,240559,rebuilt,automatic,IL,blue
4245,50857,2015,Chevrolet,C-Class,excellent,,electric,80550,salvage,automatic,IL,silver
6860,32221,2006,Chevrolet,Impala,fair,other,,100868,clean,,TX,white
3437,27667,2008,,,excellent,,,132429,clean,manual,OH,gray
177,27713,2003,Kia,,,other,hybrid,87017,,,IL,silver
9188,64610,2003,Honda,Impala,salvage,4 cylinders,,197682,clean,manual,FL,green
7359,59254,2015,,Civic,salvage,,,195320,salvage,manual,CA,gray
5315,14940,2019,Nissan,Altima,fair,6 cylinders,,192394,rebuilt,,TX,green
1211,32672,1998,,,excellent,8 cylinders,gas,196661,salvage,,NC,green
2779,75465,1995,Hyundai,Rio,salvage,4 cylinders,diesel,178836,rebuilt,automatic,OH,
7163,47076,2000,Kia,Golf,salvage,3 cylinders,gas,225030,clean,,PA,gray
6806,27089,2019,Toyota,Civic,,6 cylinders,diesel,163425,salvage,,NY,white
4567,14000,2021,Honda,Impala,excellent,other,gas,240559,rebuilt,automatic,NY,green
1206,55345,1995,Volkswagen,Corolla,,4 cylinders,gas,75965,rebuilt,automatic,NC,blue
6481,26151,1999,Mercedes,Elantra,excellent,4 cylinders,,138024,clean,,TX,white
462,58304,1998,Mercedes,Golf,excellent,other,electric,99245,clean,automatic,CA,black
642,,2014,Kia,Focus,fair,,,166491,salvage,,OH,silver
6857,20807,2013,Nissan,Altima,,4 cylinders,diesel,127844,salvage,manual,GA,blue
8877,28536,2012,Hyundai,Civic,,8 cylinders,gas,7903,clean,manual,GA,other
2864,25964,2006,,Focus,excellent,other,electric,49075,,,NC,white
3308,6034,2004,Mercedes,C-Class,like new,3 cylinders,electric,75639,salvage,automatic,IL,gray
1652,10707,1996,,Elantra,fair,8 cylinders,,167507,,automatic,TX,black
3227,76618,2010,Nissan,Rio,salvage,other,hybrid,67571,,,NY,black
1468,76197,1998,Ford,Golf,fair,4 cylinders,gas,18029,,manual,NY,gray
5823,76557,2017,Toyota,Impala,,6 cylinders,gas,170867,rebuilt,,NY,other
8297,28969,2000,Volkswagen,Altima,salvage,4 cylinders,diesel,157233,salvage,,OH,green
4636,2698,2003,Ford,3 Series,,8 cylinders,hybrid,114849,clean,,MI,gray
8063,42441,2003,Hyundai,Impala,fair,,hybrid,194908,,automatic,TX,blue
9511,3091,2013,Toyota,Impala,like new,,electric,187093,rebuilt,,FL,silver
5603,72305,2010,Chevrolet,Impala,,8 cylinders,diesel,83229,clean,,GA,green
4511,44101,1997,Toyota,Elantra,,other,diesel,135362,clean,automatic,CA,
7121,560,2008,Kia,Corolla,,3 cylinders,hybrid,48410,rebuilt,,IL,
9671,5603,2012,Mercedes,Elantra,,6 cylinders,electric,11237,,automatic,TX,black
8637,18122,1999,Mercedes,C-Class,like new,other,electric,184743,rebuilt,,PA,black
9537,38909,2013,BMW,Civic,salvage,other,gas,173593,salvage,automatic,FL,gray
7385,30611,2000,Mercedes,3 Series,,6 cylinders,,231398,salvage,automatic,NC,
6870,4755,2004,Kia,Elantra,,3 cylinders,gas,12928,,automatic,NY,
9224,6129,2020,Nissan,,fair,8 cylinders,diesel,215153,clean,,CA,blue
2991,49006,2020,Volkswagen,Golf,good,4 cylinders,,222425,clean,,NC,blue
2636,53050,2010,,,excellent,8 cylinders,diesel,162343,rebuilt,manual,OH,white
3424,42556,2000,Ford,3 Series,like new,3 cylinders,,44412,,manual,IL,black
3980,42998,2010,Hyundai,Focus,fair,other,hybrid,173712,,automatic,PA,black
6682,37645,2004,BMW,,excellent,3 cylinders,diesel,224845,clean,,TX,white
5879,57765,1999,BMW,Civic,excellent,3 cylinders,electric,171244,,manual,PA,black
1562,40016,2001,Toyota,,good,4 cylinders,electric,144470,clean,automatic,FL,red
3536,3081,2016,Ford,3 Series,good,3 cylinders,gas,195384,salvage,automatic,GA,white
1904,40890,2002,BMW,Rio,good,4 cylinders,electric,162788,,manual,CA,other
9021,40210,1996,Mercedes,Corolla,salvage,4 cylinders,hybrid,112026,clean,automatic,MI,red
8390,26770,2022,Ford,C-Class,good,8 cylinders,electric,240955,,manual,NC,blue
781,70376,2007,Nissan,Corolla,like new,3 cylinders,diesel,241341,,,NY,gray
2084,9965,2007,Hyundai,3 Series,fair,8 cylinders,gas,1636,salvage,manual,GA,green
8086,64253,2018,Toyota,Corolla,,8 cylinders,electric,111940,rebuilt,manual,NC,
2467,74343,2010,Mercedes,Rio,salvage,other,electric,221890,salvage,automatic,CA,white
2728,27215,2018,,3 Series,excellent,6 cylinders,diesel,135603,,manual,GA,white
1773,74427,2019,Chevrolet,3 Series,excellent,8 cylinders,,193228,,automatic,OH,other
1832,3472,2007,Toyota,Altima,fair,4 cylinders,electric,178733,clean,,MI,red
5718,57204,2016,Chevrolet,C-Class,good,8 cylinders,hybrid,31806,,automatic,PA,red
7879,17044,2007,Chevrolet,Focus,salvage,3 cylinders,electric,10051,,automatic,NC,white
7575,70459,2010,Nissan,Golf,good,,gas,22508,salvage,manual,OH,gray
8312,18551,1998,Nissan,Golf,fair,,hybrid,204937,clean,,TX,
4754,4256,1999,Kia,C-Class,like new,,diesel,,salvage,manual,PA,blue
207,6029,2019,Nissan,Rio,good,6 cylinders,,201564,salvage,automatic,GA,red
545,54597,2003,Volkswagen,Golf,,6 cylinders,hybrid,191493,salvage,,NC,red
4507,70591,2013,,,good,other,gas,119272,clean,manual,FL,blue
9385,67076,2009,Hyundai,Impala,good,8 cylinders,diesel,128051,clean,automatic,TX,black
2476,11119,1995,Volkswagen,Impala,excellent,4 cylinders,,128016,rebuilt,automatic,IL,black
8288,72624,2006,Honda,Impala,fair,6 cylinders,electric,183653,salvage,,NY,black
2412,1783,2004,Honda,3 Series,salvage,other,hybrid,203071,,automatic,TX,white
1811,6122,2010,,3 Series,good,6 cylinders,diesel,42484,,automatic,GA,red
1363,54816,2000,Honda,3 Series,like new,3 cylinders,diesel,141011,,,IL,other
3132,9072,2010,Toyota,Corolla,,other,gas,114991,clean,,FL,green
4051,76884,2001,Chevrolet,,salvage,4 cylinders,hybrid,177987,rebuilt,automatic,IL,gray
1625,79739,2015,Mercedes,,,4 cylinders,gas,98700,clean,automatic,MI,black
4914,66650,2013,Toyota,,salvage,4 cylinders,,225944,,manual,OH,black
8322,78484,2001,,3 Series,excellent,4 cylinders,hybrid,247203,salvage,manual,OH,
1128,67864,2008,Toyota,Elantra,excellent,3 cylinders,diesel,186133,clean,automatic,TX,blue
3552,33502,2018,Honda,Focus,fair,8 cylinders,,32876,salvage,manual,GA,green
3275,13487,2011,Honda,Focus,salvage,3 cylinders,diesel,18962,clean,automatic,NY,silver
331,5887,2008,Toyota,Elantra,like new,6 cylinders,hybrid,249246,salvage,automatic,NC,other
1079,54901,2009,Kia,Altima,excellent,6 cylinders,electric,3051,salvage,automatic,OH,black
8975,43432,2015,Mercedes,Golf,fair,8 cylinders,gas,145740,,manual,NY,other
3543,63870,2003,Honda,C-Class,like new,3 cylinders,hybrid,98072,,manual,TX,red
4606,77146,2020,Chevrolet,Focus,like new,other,gas,190529,rebuilt,manual,IL,other
8909,25684,2011,BMW,Elantra,good,,electric,215089,clean,,MI,gray
933,28356,2020,BMW,Rio,good,8 cylinders,,25951,salvage,manual,GA,
2092,15408,2014,Nissan,Rio,good,6 cylinders,,136754,salvage,automatic,NY,black
9299,61114,2019,BMW,Golf,excellent,,electric,7436,rebuilt,automatic,FL,red
7754,23747,2013,Nissan,Elantra,,6 cylinders,hybrid,14600,clean,,GA,blue
1589,47558,1999,BMW,C-Class,salvage,other,,49048,salvage,automatic,CA,silver
2608,42867,2020,,Focus,excellent,6 cylinders,diesel,203864,clean,automatic,FL,other
5400,7868,2018,BMW,Impala,fair,4 cylinders,electric,114427,salvage,manual,CA,green
7382,37599,2013,Honda,Altima,like new,3 cylinders,diesel,27260,clean,automatic,GA,black
8130,50945,2005,Ford,Focus,excellent,other,hybrid,174627,clean,,OH,red
8914,42068,2022,Volkswagen,Rio,salvage,3 cylinders,gas,246858,rebuilt,,FL,gray
2633,7306,2003,,Rio,excellent,4 cylinders,diesel,203920,,,CA,green
7153,51112,2009,Chevrolet,Corolla,excellent,6 cylinders,electric,18029,salvage,automatic,TX,black
4135,14774,2022,Kia,Corolla,excellent,,gas,101708,,,NY,other
7344,64873,2017,,Elantra,excellent,other,diesel,211608,salvage,,GA,green
1874,78211,2022,Volkswagen,Civic,good,4 cylinders,,248921,salvage,,CA,
6565,45617,2014,,Corolla,fair,3 cylinders,diesel,192272,,manual,FL,other
8900,68823,1996,,C-Class,good,6 cylinders,,58624,salvage,automatic,PA,blue
1986,76036,2014,Nissan,Civic,like new,,hybrid,197198,rebuilt,manual,GA,other
953,50192,2008,Honda,Impala,salvage,other,,11386,salvage,manual,NC,blue
5455,61813,2021,,Focus,salvage,other,hybrid,174495,,manual,OH,other
2416,39225,2020,,Elantra,good,8 cylinders,gas,89152,clean,automatic,FL,other
2968,3300,2019,,Golf,fair,other,electric,119620,clean,,MI,other
3746,23886,2007,Toyota,Elantra,salvage,6 cylinders,diesel,141964,salvage,automatic,FL,green
2344,45909,2003,Toyota,C-Class,good,6 cylinders,diesel,117384,salvage,manual,TX,blue
195,13487,2008,Toyota,Altima,,3 cylinders,hybrid,185434,salvage,,IL,other
110,70103,2015,Hyundai,Civic,salvage,8 cylinders,gas,88863,clean,automatic,OH,white
6097,47160,2012,Ford,Golf,good,,gas,121483,rebuilt,manual,NC,red
9277,3832,2016,Honda,Elantra,good,3 cylinders,,7853,,,TX,black
6606,29873,2004,Mercedes,,excellent,,diesel,217792,salvage,manual,FL,silver
3476,38452,2009,Mercedes,Civic,excellent,4 cylinders,hybrid,38598,rebuilt,,GA,black
559,71343,2007,,Rio,fair,8 cylinders,diesel,26769,salvage,manual,NY,black
4155,76948,1996,,Rio,good,8 cylinders,diesel,62688,salvage,manual,CA,silver
556,64722,2021,,Altima,good,other,diesel,55854,clean,,PA,green
8388,31346,2002,BMW,Focus,fair,4 cylinders,hybrid,59536,,,CA,red
6574,59821,2010,,,good,6 cylinders,hybrid,10391,clean,,GA,green
504,11845,2019,Honda,,like new,4 cylinders,,184985,clean,manual,CA,white
5948,61740,1998,Mercedes,Rio,salvage,3 cylinders,gas,91279,,,CA,black
9031,62561,2015,Ford,Impala,,6 cylinders,hybrid,90249,,manual,IL,other
9235,48162,1996,Kia,Corolla,like new,other,gas,149382,rebuilt,,FL,silver
4260,44016,1996,Volkswagen,,,other,electric,24060,,manual,NC,blue
6141,42722,1996,Hyundai,,excellent,other,electric,127844,,manual,CA,red
5277,69327,2005,Hyundai,Altima,like new,4 cylinders,gas,26068,clean,automatic,OH,gray
7482,56068,1996,,,good,,,85155,clean,automatic,NY,other
1258,5995,2016,Hyundai,,fair,6 cylinders,diesel,207905,,,TX,red
8701,70769,2010,Kia,Rio,salvage,other,electric,132214,clean,automatic,GA,
5211,54737,2010,Hyundai,Elantra,like new,3 cylinders,electric,145740,clean,manual,CA,red
2712,14394,2008,Ford,Elantra,,8 cylinders,gas,154276,rebuilt,,NC,silver
4715,13112,2013,Toyota,Impala,fair,6 cylinders,electric,43635,salvage,,GA,silver
7449,74288,2004,Chevrolet,C-Class,salvage,3 cylinders,diesel,112884,rebuilt,automatic,TX,blue
8943,32390,2022,Nissan,Elantra,salvage,,,111331,,automatic,TX,gray
872,21613,2018,,Golf,fair,other,hybrid,14690,rebuilt,,TX,other
5017,45400,2005,,Altima,good,4 cylinders,diesel,59693,salvage,,GA,blue
3221,75818,2001,Chevrolet,,excellent,6 cylinders,diesel,191656,clean,automatic,OH,red
5936,1742,1999,Kia,,,3 cylinders,diesel,125861,rebuilt,,CA,red
6500,44630,2004,Chevrolet,Elantra,,3 cylinders,electric,33894,salvage,,PA,gray
8340,30580,2021,Ford,Focus,like new,6 cylinders,electric,80338,,,CA,red
9896,9206,2001,,Corolla,like new,other,gas,17059,,manual,OH,white
5426,62088,1995,Hyundai,Civic,fair,4 cylinders,gas,141596,clean,manual,IL,white
3722,13783,2022,Hyundai,Rio,excellent,3 cylinders,diesel,35444,salvage,,IL,white
9284,42964,2020,,Focus,excellent,3 cylinders,diesel,246761,salvage,,FL,red
2671,58230,2006,Ford,Golf,fair,3 cylinders,electric,87269,salvage,automatic,IL,black
908,45939,2009,Toyota,Corolla,fair,other,electric,217161,,,NY,other
6419,25346,2006,,3 Series,fair,8 cylinders,,157380,clean,manual,MI,green
7075,36025,2014,Toyota,,fair,4 cylinders,hybrid,60542,rebuilt,,FL,other
1614,54125,2001,Nissan,Rio,like new,8 cylinders,hybrid,188755,rebuilt,automatic,NY,blue
8501,5919,2003,Chevrolet,Focus,excellent,3 cylinders,diesel,225030,rebuilt,automatic,PA,other
98,26057,2001,Chevrolet,,excellent,other,,237130,rebuilt,,NY,black
9326,7882,2002,Kia,Altima,salvage,8 cylinders,diesel,59983,clean,,NC,gray
8008,20165,2019,Toyota,Elantra,like new,other,diesel,38272,clean,manual,FL,other
3157,75032,1995,Hyundai,Impala,fair,4 cylinders,diesel,44744,salvage,automatic,TX,green
5884,26010,2019,Mercedes,Altima,salvage,3 cylinders,electric,98027,salvage,,IL,green
3292,27002,2008,Kia,Civic,good,8 cylinders,hybrid,212738,clean,,TX,white
9348,28641,1999,Nissan,3 Series,good,4 cylinders,hybrid,9428,,automatic,IL,green
142,56489,1998,Volkswagen,Altima,salvage,4 cylinders,electric,243699,rebuilt,,MI,white
5458,21362,1995,Hyundai,Elantra,like new,8 cylinders,diesel,171353,salvage,,NC,red
4717,17108,2018,,Focus,like new,6 cylinders,hybrid,42646,,manual,NY,silver
562,77034,1997,,Altima,excellent,4 cylinders,,235575,rebuilt,automatic,FL,white
9349,77719,2005,Ford,Altima,like new,4 cylinders,,108068,rebuilt,automatic,NC,
9090,30677,2020,Toyota,Altima,fair,,gas,76370,rebuilt,automatic,TX,black
5216,9489,2007,Chevrolet,Elantra,good,,electric,6430,clean,automatic,MI,silver
9739,67156,2004,Chevrolet,3 Series,like new,,,23859,,,NC,gray
905,22075,2013,,Focus,like new,6 cylinders,electric,130983,clean,,TX,gray
5388,1265,1995,Volkswagen,3 Series,excellent,8 cylinders,,219926,,automatic,FL,green
4893,10069,2021,Volkswagen,Elantra,fair,4 cylinders,gas,135667,rebuilt,manual,IL,black
1474,26325,1998,,Rio,good,,,64618,rebuilt,manual,IL,gray
2263,35021,2000,Honda,Rio,salvage,8 cylinders,gas,248921,salvage,automatic,PA,black
9153,59707,2007,,,excellent,4 cylinders,,112555,,,OH,green
699,9935,2003,Ford,C-Class,excellent,3 cylinders,diesel,6654,rebuilt,automatic,FL,red
7935,47804,2006,Chevrolet,,,6 cylinders,electric,79928,clean,,MI,white
2542,64873,2001,Volkswagen,,fair,,gas,96398,salvage,,NC,silver
5253,39140,2013,,Altima,,4 cylinders,hybrid,195151,rebuilt,,PA,red
3959,38201,2000,Hyundai,Focus,salvage,,diesel,18768,rebuilt,automatic,TX,
6145,79809,1999,,Elantra,good,,,230515,clean,automatic,PA,black
1360,43003,1999,Honda,Golf,fair,other,gas,128022,clean,manual,NC,gray
9940,42578,2007,Chevrolet,Impala,like new,,gas,207725,salvage,manual,FL,other
4268,8899,2006,,C-Class,salvage,8 cylinders,,222904,,automatic,OH,
4205,43532,2007,,C-Class,good,3 cylinders,diesel,137824,salvage,,PA,green
7837,,2019,Toyota,Focus,fair,,,207090,clean,,GA,green
8528,2669,2019,Honda,3 Series,fair,6 cylinders,gas,184504,salvage,,OH,other
9884,1298,2014,,,,,electric,30568,salvage,manual,GA,other
3224,59970,2022,Hyundai,Elantra,,3 cylinders,hybrid,188667,,automatic,CA,silver
4261,42512,2011,Nissan,3 Series,salvage,6 cylinders,gas,236160,salvage,,NY,red
5528,53913,2016,,Focus,,4 cylinders,diesel,169804,salvage,manual,IL,black
7611,54139,2004,BMW,Civic,like new,6 cylinders,hybrid,102113,clean,,PA,other
499,24260,2022,Mercedes,3 Series,like new,,gas,9486,,automatic,FL,gray
6126,29169,1996,Nissan,Focus,good,,gas,17059,rebuilt,,CA,gray
2387,54092,2005,BMW,3 Series,,,electric,220199,salvage,manual,GA,blue
9557,48700,2004,Kia,Elantra,,3 cylinders,electric,162443,clean,,CA,other
2574,17484,2010,Hyundai,Civic,,,gas,60983,salvage,,OH,white
5541,70711,1998,Volkswagen,Golf,good,6 cylinders,hybrid,63280,clean,,FL,silver
9587,52112,2017,Ford,Corolla,fair,6 cylinders,hybrid,75476,salvage,automatic,TX,other
1183,18570,2016,Mercedes,,,3 cylinders,diesel,72504,rebuilt,automatic,FL,gray
9417,79526,2012,Honda,Golf,like new,8 cylinders,diesel,160807,,,NC,red
7567,27262,2003,Kia,Focus,like new,other,,166948,salvage,automatic,IL,white
4184,15088,2007,Chevrolet,Impala,fair,other,gas,245057,clean,manual,PA,other
9237,12086,1998,Toyota,Corolla,,3 cylinders,diesel,194918,rebuilt,,OH,black
7828,38226,2016,Kia,Golf,,6 cylinders,hybrid,244964,rebuilt,,IL,green
5137,76753,2009,Kia,3 Series,fair,4 cylinders,diesel,172346,,manual,NC,silver
3717,30478,2016,Hyundai,Rio,salvage,4 cylinders,hybrid,237352,rebuilt,,IL,red
6952,67344,2003,,Elantra,like new,6 cylinders,electric,30959,clean,automatic,MI,white
3258,22278,2021,Ford,Civic,like new,,electric,232860,rebuilt,automatic,IL,red
885,70393,2004,Volkswagen,Golf,salvage,other,gas,56224,,manual,OH,gray
2794,71868,2003,,Rio,salvage,other,diesel,129562,clean,manual,IL,black
2437,674,1995,Honda,Elantra,good,3 cylinders,diesel,12333,clean,,NY,
6727,12436,2019,Nissan,Focus,like new,other,electric,240766,salvage,automatic,MI,white
5304,21125,2008,Chevrolet,Civic,excellent,other,gas,242932,clean,automatic,NC,silver
4419,56065,2013,Chevrolet,Elantra,fair,4 cylinders,,129006,rebuilt,manual,TX,gray
4347,23171,2001,Hyundai,3 Series,excellent,other,diesel,215815,clean,manual,FL,green
4752,53580,2016,Honda,Corolla,like new,8 cylinders,,203613,,,CA,red
8350,42127,2004,BMW,Altima,good,6 cylinders,gas,98753,salvage,,OH,white
100,9783,2012,Hyundai,Golf,,6 cylinders,gas,15833,clean,manual,FL,white
633,20008,2012,,Focus,,6 cylinders,electric,71740,clean,,GA,black
8069,51501,2022,Nissan,C-Class,excellent,8 cylinders,hybrid,109980,,automatic,CA,silver
2922,67141,1996,Hyundai,Civic,fair,8 cylinders,gas,158475,salvage,manual,IL,white
6520,78778,2010,,Elantra,excellent,other,hybrid,228767,clean,manual,OH,white
3386,50268,1997,Chevrolet,,fair,8 cylinders,hybrid,22220,,automatic,FL,red
9628,39841,2022,Hyundai,Altima,excellent,8 cylinders,hybrid,221092,,manual,MI,white
6288,48105,2000,Kia,,fair,6 cylinders,electric,229423,salvage,manual,IL,gray
8570,69260,1995,BMW,Civic,fair,4 cylinders,hybrid,34874,,manual,GA,white
9964,76612,1997,Ford,Elantra,fair,8 cylinders,diesel,243888,rebuilt,manual,NC,red
3073,30475,2013,BMW,Corolla,,8 cylinders,,61405,,automatic,CA,other
3090,24211,2017,Volkswagen,Corolla,fair,8 cylinders,electric,72611,,,NC,silver
6973,19208,2007,Kia,Altima,excellent,other,gas,230065,,automatic,MI,green
7899,40969,1995,Honda,,like new,,hybrid,176257,salvage,manual,NC,silver
8470,10850,2016,,Altima,excellent,3 cylinders,electric,19065,rebuilt,automatic,NC,
7519,42109,2016,,Focus,salvage,4 cylinders,,51488,salvage,,NC,white
9914,31064,2020,Nissan,,salvage,8 cylinders,,240519,clean,,FL,blue
1737,74255,2007,Ford,Focus,like new,other,electric,234848,clean,automatic,FL,silver
7421,27713,2018,Toyota,,good,4 cylinders,electric,100728,clean,,CA,silver
6653,14556,2021,Hyundai,Elantra,,6 cylinders,gas,70997,,,NY,other
4447,41458,2014,Kia,Altima,fair,4 cylinders,diesel,245933,clean,automatic,FL,other
5854,22418,2001,Chevrolet,3 Series,fair,,electric,50654,rebuilt,,NY,gray
1072,4993,2014,Chevrolet,Corolla,good,8 cylinders,,221154,,,FL,red
1668,78905,2016,,3 Series,salvage,4 cylinders,diesel,230283,salvage,automatic,PA,other
